X1;X2;X3
5.3860744479102;-7.4242360430848;5.68154732805905
4.83373349642812;-10.4859549150342;3.48771439801481
2.76723408446835;-10.8246171524705;5.13651902844479
4.72196540602116;-8.42874473535807;5.05565956117027
5.51195245026085;-8.95221372623939;7.25294437759319
5.8728503773327;-7.79016865078709;4.6859420675177
5.88430642418866;-8.77700294204216;5.48681557079236
6.54175988225903;-9.33575602044724;5.11258269999998
5.1185823305988;-9.26983807418028;3.03114859164913
4.68859278349779;-8.56962899640247;5.10135603441303
2.45939208384981;-9.0470847475555;5.60326822857645
4.88942889486461;-7.33204104774178;6.02272965883064
2.2970805987889;-10.1480212036688;4.6451711436104
5.79346075864527;-7.61258843390492;4.32332662664272
3.1541069398272;-10.8672774592829;5.11335383067988
5.29349526721334;-10.6027505833723;4.6973432231375
4.87688535174598;-9.18914841819475;7.07178655771304
5.437326988578;-9.19653082946147;4.06437609503124
5.53061497212724;1.849251900844;-6.40163184547955
4.88202118561599;2.18766777700689;-6.51280516813411
4.97272125679183;1.99264183900992;-6.85303062760283
5.35357550163606;2.977197225543;-6.7021419047193
5.65533417068579;2.09317235129641;-6.83586505804152
5.76803693040126;2.41528898130538;-6.84133626306139
5.40354031132573;2.35729289535011;-6.91954208912873
5.93043634814654;2.83630139986245;-6.57163427838035
5.14573399183172;2.13264591491102;-6.82524456404653
5.26033573783549;2.43348396052969;-6.46504327104816
5.19844371612591;2.49734827298665;-7.06636708239624
5.2018069891856;1.72285647083787;-6.35859697927993
5.53127356865582;1.71091895636451;-7.17631374640562
5.89592327300934;2.76932457922802;-6.77821768295989
6.02750808183241;2.38309452391018;-6.60654538254451
5.01532609312763;2.61999812634422;-6.50082380217385
5.37176067680878;2.28613129288278;-6.70044643395728
6.09649726730196;2.26388838252219;-6.33402544590317
5.17836989292307;2.26791448064926;-7.20444558055101
5.77718349899113;2.29427926106504;-7.31641691190126
5.78256911136805;2.20604069930212;-7.15554576255045
5.49192154277025;2.38338030653594;-6.72675963980556
5.55802034545587;2.09167051180648;-6.79643784938065
5.67828780353533;2.9037696705133;-6.56887201996387
5.04787902892723;2.50849965949033;-6.55856662407664
5.40154278325527;2.78540635388739;-7.0428756374156
5.42586945236958;2.2310827433722;-6.25392297947354
5.41590110360664;2.30648033989605;-7.12944128038471
5.36075153462649;2.83533573336301;-6.89204311077432
5.57844651800917;2.14049757316035;-6.12508912193272
5.09876376815227;2.39423690409168;-6.55215976408332
5.4373523441412;2.18889570815222;-6.99452369840446
5.67909384036794;2.26522631869253;-6.21981759634425
5.4859807959331;1.91694817674141;-6.58496285250423
6.13116095862287;2.20628598534432;-7.05327568167848
5.7709944234257;2.03252103944085;-7.23797462709024
5.3641751694509;2.18321828792931;-6.5930380661881
5.02920066506034;2.54315586905453;-7.17539662109683
5.8103535816138;1.83870086373163;-7.1522292576311
5.75311521042544;2.57615517886182;-7.04984023558922
5.88162461193386;2.45605067241218;-6.48457708514158
5.69935265587725;2.30331393414008;-6.91434895940811
5.97204159658023;2.40149270286304;-7.18168284277598
5.84234545154136;2.53413210926167;-6.80065889209737
5.27329597937675;1.91396759682607;-6.37546639143647
5.49043354180906;1.89103178255923;-6.82602257579966
5.19391062586456;1.66744531248906;-6.74557056066567
5.13597607893358;2.66607013319361;-7.27316305895086
5.01731442439474;1.96197852512913;-7.15405237011279
5.4367380158666;2.28452111830052;-6.56719766468423
5.53213237235349;2.11140924783603;-6.55305959427458
5.89862520618192;2.14198441261605;-7.0554440520255
5.55006580231045;2.52137615304842;-6.53574541001405
5.16911261252279;1.78546547656785;-6.42378272693865
4.85106085215249;2.17249336871868;-6.91588448255728
5.95501848903307;2.73550161164754;-6.44956113326594
6.05132011736663;2.31107423088813;-7.01931298684924
5.0786009365351;2.33396462971738;-6.88741419272947
6.1145542164218;2.02991812496945;-6.91560290054263
5.1967137267383;2.82432296416142;-7.05386965496319
5.45363208817394;2.17815237313597;-6.24979397496753
5.80074618106565;2.02561060380073;-6.15869194913396
4.98005470313621;2.27622137028077;-6.6932833322037
6.01676839961487;2.59767708361456;-6.46126318221887
5.93740169821953;1.86194984193464;-6.82537322190448
5.58511707197328;1.82960603226275;-7.08974707369243
6.21021228693012;2.39335397946246;-6.70259837995785
5.51345960476613;2.74309870828092;-6.97758202442263
5.51510884016222;2.65104532351864;-6.56297683321543
6.05484873023174;2.44216253907936;-7.12614316334329
5.61545365908559;2.07344308705054;-7.22648412180051
5.1588339792402;2.62453667825932;-6.51668190467526
5.25417632935452;2.57985468413012;-6.7398650867195
5.63544592627092;1.97698754205311;-7.16666888336685
5.12957435763532;2.17040105048584;-7.08014648392031
5.22567499181179;2.55716981018868;-6.2459838151764
5.40183332504595;2.30747446041564;-7.11744315852617
5.48704786358056;2.75335958671324;-6.27855576257236
4.88291782775396;2.31578173530606;-6.51380541913984
5.36362612895599;2.57382221989265;-6.464008774965
4.98438428789661;2.09856950783487;-6.91754095337352
5.25838627332056;1.7695344498536;-6.3360841162815
5.35120115311332;2.3700648641554;-6.63009352789802
5.16542923585387;1.77456797282242;-6.88892723838427
5.07282625275895;2.1153825046242;-6.25531534026801
5.38742192919274;2.52931462631423;-7.05697797685145
6.04392887860507;2.48333318466891;-6.35522059094708
5.51673689133084;1.79189600205654;-7.31096753416184
5.84549505270462;2.70626531825745;-6.25920206632926
5.44055835923948;2.41018811035263;-6.0957310630955
5.95638365828222;2.44793064982289;-6.21498370050787
4.97843259054037;1.89844973165052;-6.54321852918399
5.6475381630146;1.94986678483208;-6.18943363384334
4.93714671959595;2.04634633403763;-6.67133862441415
5.82047563149612;2.13258766204498;-7.38002521694721
5.29524631352181;2.39365754128572;-6.937294543354
5.61410591170272;3.01357757328558;-6.95334853783826
5.28258417000177;1.94182090954525;-6.75913280506075
5.48942006596769;2.84982610729307;-7.23515706540152
5.56773934577177;1.73387873831865;-6.78700017400144
6.12264295204339;-4.10748655659871;1.75307884491969
4.80531154293182;-5.25645863584701;0.806572821257694
5.4653515891775;-5.68159755715338;0.687987742541363
6.12123767443271;-7.341947393077;-0.296319366982351
5.37382973001285;-7.19674793957306;1.21914387729303
7.66961751148032;-4.41460637555292;1.35426191224229
6.87768496052451;-6.19919049435324;1.06460454347393
7.37970390540677;-6.80710514420242;0.486246219695821
5.35431127513441;-5.84782651166043;1.44838206998274
7.52327053898446;-6.99651137187155;1.17760650831934
5.32003537056307;-5.66281683054974;2.25778603866656
5.82357181331383;-6.32880056870318;-0.254538471402328
5.8537874923338;-7.24106463198334;1.74045912328044
6.67679979787062;-6.05831516372007;3.0343434369955
7.93412993020285;-5.21833599927223;1.60430391133792
5.82638685230627;-4.81855084309094;2.07469628580889
5.61373200625936;-7.3527841409508;0.376644602532916
5.80715594477859;-6.89244797742237;0.0827536185521915
7.03510574812148;-5.6444162395472;0.895349495872848
7.12062813642625;-6.52296891438824;2.7900991734195
4.97586668563118;-7.18737863701548;0.653094364092028
6.0396400708701;-5.75466486163213;-0.16569904308004
7.79031816090047;-6.09987102705647;-0.13188617710921
7.11239003452983;-4.84417182302973;0.208867903313369
7.81773955530984;-5.35210837225084;1.25614740736312
8.08109890615899;-6.97631559460149;1.02363790950269
7.77472852787608;-6.45113789764306;0.525119816346654
7.63892069843634;-5.96116881171919;-0.278538737024152
5.33687422725828;-5.04497401205862;0.795278158002447
5.22703611932566;-5.07998551086641;2.41274437507133
6.50578126535157;-5.47745670522115;-0.336948044104973
5.34013023530621;-7.49764678670368;2.02383011328614
6.00029281314705;-7.3223327633131;2.1119138133501
6.38475708770161;-6.87795880956236;1.82716619682095
5.24629263531346;-6.03746994780806;0.039078859382464
5.62390328920684;-4.56507325413936;0.431692482362207
7.29795517260817;-6.407897426729;0.116047928475993
6.31071427764717;-6.71846391230527;2.69746914708268
7.43142385933244;-6.45097361868422;2.01466093122405
6.42901472565906;-7.88696685363169;0.535965432505026
6.25738699390979;-7.9141534312889;1.77440316580138
6.3071358122062;-6.05104256719641;0.294630924483757
5.75498152085539;-5.75771025269365;-0.59159812296942
7.04261153509974;-4.97329599708217;-0.183542707338966
5.7631109471355;-5.23051224751047;0.078259123833152
6.52288823208766;-6.22128968112155;0.283386413038378
6.0473179380726;-4.98180892990409;2.8949566649148
6.13565084342274;-4.47260939074693;1.33570048575603
5.92090223471143;-6.2816144899483;0.494242738144257
5.65320976290855;-5.39517380620955;-0.0059930859949584
5.13021219417702;-4.71410402990474;0.435588703821935
6.57399283853847;-7.33395782647797;1.10532340375896
5.44994811377697;-4.69409889593842;0.29372257049028
6.28033043144288;-7.46396616621094;2.41404968501106
6.75138325833151;-5.84742485052229;1.37862636353284
5.40564208774081;-5.62346833592432;1.84997629895118
7.89454804851643;-5.90698834021566;-0.043909598898408
6.84885340006779;-6.96007999504226;1.05132938574328
7.23323742867249;-6.88628173089333;0.44378182102995
6.25422690878571;-4.73935537836854;2.800390365271
6.56553184988957;-6.67321020908788;0.328347638474741
4.37637857631821;-5.69216366964397;1.32764616311873
7.2791002509505;-4.32194314754978;1.34713411537399
5.45287944831513;-6.10279651112278;0.922616199225525
7.32460756305556;-7.03706163549226;1.38114560724994
6.25077153230947;-4.40317299026135;0.0150602387403276
5.80893053509466;-4.78480536348473;1.51612246735495
5.94160836591513;-5.25669768631746;0.454169098053295
5.77564080819954;-5.92375287014965;1.57695315970587
7.16802649282349;-7.65814733521406;0.472280169914718
4.56237706924904;-5.80144173758027;1.56459646688203
4.89417473008707;-4.83043326211778;1.42647800074525
6.78468022530484;-4.53015201675477;0.45894202178574
6.31029939043419;-4.264925441528;1.91658885705895
7.82799496670628;-6.62499183414121;1.4542160555222
5.16578693403866;-4.7417745150723;1.13934719021539
6.69198711312969;-7.71873914888652;1.35694002347037
5.84234491235288;-6.51276566095041;1.83476063610407
5.36622685574276;-6.62875973461555;-0.319792620573371
7.31107386600698;-6.02254810844594;-0.036135085336876
6.16668109709467;-5.83411953947884;2.83098432453851
6.68061031039503;-4.44353293698311;1.57575257607535
8.08186553748263;-4.87422642796597;1.09250509439058
6.46659993388171;-5.88864883272031;2.41453745402371
4.94296394692898;-6.00575147249681;0.318207184555241
7.75443421453504;-6.03848439862912;1.05276073947007
5.93352206706108;-6.02439408024491;0.138508199113115
6.0963932343981;-5.97058715325627;0.620290961247989
7.19195833369353;-4.90976851780447;0.227808352570367
8.20268868223073;-6.14839497987822;1.59604077171256
5.06464010001602;-7.20457157037489;1.64691245303196
6.01298267364044;-6.29708171354074;2.64430466871057
7.04894787479227;-5.22695816698885;2.06907643326533
7.56757042250239;-5.75541185713069;1.79467398945025
5.07174118704663;-7.2609027879477;0.716324471425623
6.11663105107825;-6.15786874151302;2.13859705000467
5.415771504979;-7.581522035265;0.426813771027772
7.6432561901196;-5.05941253182077;1.94582137430662
4.75709980106498;-6.92923725805976;1.73532178673207
6.85463559795583;-6.34986811781569;2.49886856409772
7.1647086171319;5.90996459055261;9.1674541645558
7.01821994404682;5.72538050582156;8.94557700441136
7.08590681332748;5.8525116019462;9.12255596834107
7.57929571337182;5.75764923645392;9.16329649808937
7.13246590909625;5.9498603752563;9.37709064100585
7.0573345062004;5.59281517395851;9.26136716196164
7.22027569572616;5.66227010947806;9.16099769893635
7.16001681269567;5.77539470653669;8.94474431207059
7.33481735504742;5.63957030215291;9.303328242711
7.04567436635329;5.98379536705221;9.12591686408185
7.06400343597638;6.00090534647756;9.26777781156061
7.2095500388409;5.90890194347264;9.16248690796879
7.08671146685542;5.85744045385997;9.33540615921476
7.26427153711858;5.7265130180503;8.96991462813768
7.21666559554879;5.96714407249073;9.24239032139953
7.29455853396112;5.66877289055897;9.25815824819903
7.3549954486298;5.58870219361963;9.38619171083241
7.24897208687077;5.64526399655219;9.28788926883087
7.30423107343225;5.81150915846482;9.37789285883645
7.20830296980016;5.88291333243483;9.14301991314868
7.19326750116786;5.48624400387838;9.05859896512067
7.51411554169835;5.92895586077622;9.06698986617851
7.41840524107453;5.93913672259321;9.15707908601484
7.52171613308676;5.87738107986853;9.06381121103472
7.4607006062141;5.59478856763771;9.18054606849777
7.19802193839248;5.70468130894059;9.42041499662426
7.38040251724592;5.94561176532546;8.99704792097233
7.31889528059037;6.08095383797618;9.25881514685233
7.41017035965526;5.82235865825818;8.88172199939989
7.21761189256534;5.6845899898437;9.24966141183667
7.12247327194175;5.99629735340258;9.1274021747684
6.97290375141524;5.86697067725788;9.08694768784122
7.31641082655856;5.77179028350235;8.98702513468238
7.24256760032416;5.71111481719003;8.99359537627602
7.52090230755915;5.88026891275024;9.15619922356578
7.10949312714277;5.70602533411224;9.42407161923585
7.46881713211763;5.7940876179832;9.02830852447274
7.08655345898664;5.85170983927116;9.14346242123028
7.47804639589345;5.80787852954141;9.1548431702933
7.52360970016864;5.80523751737279;9.27907828440643
7.21926321878321;5.53182307744861;9.35811567396244
7.16869514295387;5.52242549007221;9.27057100376158
7.55945479841547;5.85839139500095;9.23443867436855
7.30258746302378;5.51965829924786;8.99005904482145
7.09113802046871;5.83113385669155;9.0980258245754
7.15450978435861;5.52538748532478;8.9801442365004
7.10872164584432;5.6976500021425;9.07658990428904
7.26936423642399;5.78237351237073;9.45746657941248
7.15625624516252;5.70720814287592;9.14774391215256
7.27416786581624;5.98803727174201;9.38783489068832
7.30679617149616;5.85160348571557;9.18355112577213
7.13400933638238;5.84483131681669;9.16191464149446
7.13272064182771;5.73818665079955;8.89034324638466
7.37614348086977;5.89383219455308;9.15945459364203
6.97057619965475;5.82609110086798;9.15962101604552
7.54819709942877;5.86761409100501;9.25537224714842
7.10966443324243;5.94425380193731;9.29429304957882
7.0270417378008;5.99721541478227;9.14882154707466
7.46999962565533;5.71576360388988;9.11966232484503
7.26604051182337;5.867127004434;9.45874660202353
7.52735026453741;5.63017716822767;9.14133069553773
7.52787779752341;5.83125728196367;9.24046478517502
7.09106871626841;6.05240926950529;9.14184786081809
7.08398739833022;5.61158457368232;9.23781456071931
7.28048459806277;5.662442327119;8.86712623195403
7.54595201785831;5.79383266382472;9.31492303667352
7.13454288018965;5.50521894785647;9.0178652347199
7.46141584689198;5.83591578008404;9.08216363874924
7.06229304655838;5.64656331283851;9.29250911717057
7.1869254628871;5.98024262231899;9.15106604247856
7.3984554725899;5.90799338038996;9.04782046006149
7.16221028577602;5.99467945866836;9.19296225771698
7.18214265501664;5.49793650866893;9.02712849400322
7.22514431887251;5.60957239828885;9.18872950349922
7.22516666270513;6.06748417244653;9.16865928332298
7.24292895662917;5.59933810520674;9.33581319314835
7.20702060498319;6.01825458180754;9.24166393955909
7.46888880281932;6.00861069314896;9.12664106148312
7.03828640180877;5.78801634375092;9.05143400988747
7.37525278325801;6.0703090763812;9.18499558778459
7.01024362204865;5.76060875633681;9.00831817825459
7.49164025400139;5.62138489869284;9.3152664152564
7.19038569417676;6.02780926151346;9.20966671721606
7.38463594035783;5.89737964225966;8.91284129893313
7.38522128240586;5.82031967850757;8.90209788852062
7.4744006914797;5.63497634970444;9.09379319245005
7.05596481579068;5.6797950662242;9.0121769385271
7.29751970716584;5.64487307174261;9.07197118922518
7.02615273410583;5.60327809075732;9.28196512209665
7.51614573018076;5.69049388369304;9.17912356866385
7.21089383120663;5.62438273129525;9.26578578202894
7.01367468217224;5.89480742316395;9.07283184718485
7.16021276516153;5.87046383566961;9.29141382098248
7.34609104383358;5.60689683212456;9.25310227441189
7.48163933086288;5.66064672550624;9.31895656222797
7.14758391311655;5.80716463710811;9.0313669515047
7.21930415233766;5.66745006087476;9.25026028276873
7.13570081962241;5.73194111380168;9.22482285589163
7.50243440134261;5.9744679013109;9.20757146240068
7.34211252013847;5.61815077515526;8.89792241532293
7.34482523541651;-2.65524873930149;-3.11886086244312
8.46819098014565;-0.934374178663146;-2.65869542783727
8.53305813441464;-2.63418698880128;-1.62995215470185
8.58912159053091;-2.6188276044066;-4.35175461419107
8.32608603953565;-1.74257626934019;-3.94563514360757
7.79122892875599;-1.55394320320411;-1.75074638550982
8.14169698942573;-1.61191254084666;-3.73713097221428
8.65960346071652;-2.89971462621834;-1.85943378695044
8.30311612563976;-2.28638127711563;-1.88914535119238
8.7915091532606;-2.3156041342451;-2.06082864948069
6.89896341629626;-2.95008077654825;-2.18617188068604
7.06662352380586;-2.99433184096107;-3.33033775156335
8.12997883997832;-1.85533058463747;-2.19773806003236
7.38186880757226;-1.70893539051632;-3.29175261235697
7.63353007078484;-2.13014630061929;-2.44156010272297
7.39230210852693;-2.89836563034135;-3.13946050813729
8.56675732317778;-2.66869416786282;-3.29930809344687
6.70813572289141;-3.02074332548234;-3.12439330054052
9.37004831634076;-1.6344239835247;-2.48726394681342
7.24269836450207;-1.60863643500691;-2.10500006600002
7.14555604149193;-2.06816123590625;-3.30596323978956
8.07687460690445;-1.3108482637178;-3.69344901742958
7.65666455982233;-1.50957924701624;-2.07425135536364
9.0719605990608;-2.61058802607425;-1.78078790716564
8.13930351546743;-2.77175783242649;-2.34512332292696
8.58253350954484;-2.88892126547678;-2.95396505892221
7.37379381938396;-2.63760322032474;-3.89689683179401
8.53242726128817;-1.66704710509286;-2.46166278846868
7.08681710476579;-2.70333201507707;-3.50486100958758
8.74306110693556;-1.47629034317048;-2.08544066470181
8.42851584248908;-1.79993873024084;-3.12747058219439
7.43480822996639;-2.87752596679282;-1.77435913846923
8.20552439737939;-2.02146442607337;-2.02432909989194
8.84738196751556;-1.64706522940402;-2.84293117863092
9.2237304912442;-2.76815753460617;-3.76323478842985
7.71483221306844;-1.74416564913081;-3.50960145297597
7.78920685342012;-4.02938647678709;-2.98617012131448
7.22090232013352;-1.5712664625131;-2.79184119562615
7.85859492504037;-1.99277707313193;-1.96693317907475
8.29630962729604;-3.49056938046045;-3.52413277382278
9.33499903802357;-1.83638642093462;-2.89745120889566
9.08169806187239;-2.97792134441116;-2.39998090933568
8.50942925084399;-2.96638927158604;-3.90875437330637
9.4326122002537;-3.03764167700677;-2.12449135327185
7.16578071348491;-1.61134136388388;-2.79945086248771
7.95663853245146;-2.54319664718091;-2.3356188973397
7.16853629806209;-1.45554719474594;-2.76040886932529
9.01503378168262;-3.13297194067868;-2.06820182255836
7.77244597214953;-2.16656098897061;-2.33653072244699
8.01516442568986;-1.52490410632196;-3.53320040220081
8.49691572063944;-2.01037235347599;-1.73799329352473
7.97466472455201;-3.72821724116743;-3.22806047680135
7.93628898624369;-2.43565056299803;-2.15614627810722
8.3886145747263;-3.67379531028313;-2.30601409638073
7.75267603126893;-2.20244920309568;-3.95198744192487
8.75442596119114;-2.68164404970447;-1.42983118739121
8.03468730507586;-1.95205619118907;-2.49143906418619
9.21875036155512;-2.78046499895255;-3.70261632794427
7.87190828272191;-2.1049752724045;-1.36898821706172
6.97324751099031;-2.4857505702444;-2.09874246751283
6.69158648988268;-2.39141117347515;-2.75961575693535
7.35099797566675;-1.2046193402584;-3.32322717799558
7.13866237003652;-2.13601329737542;-2.26253956367374
7.295430411326;-1.65383101715746;-2.33163878153401
7.97861224758155;-3.17131072500485;-3.93443072082282
7.92805066961559;-2.15653115582977;-4.16199816470041
8.10156457624487;-3.26703698678138;-3.25555724600974
9.30778225613985;-3.57911049909781;-2.85388562794968
8.90377879109774;-3.70526481560257;-3.17407174704415
7.22400580652944;-2.75271597590902;-4.06745761836885
6.82327121915698;-2.22806440521384;-2.8609112487652
9.397452387043;-2.07437805929272;-3.76669628378067
7.51774509088011;-2.10152710071053;-3.15360060165176
9.05922986219458;-1.43999639436462;-2.66372449094774
7.71190930490473;-3.4902655467755;-3.31911327503227
6.85317689682222;-2.63918620157955;-2.93756108242777
7.46662670977823;-3.48502785539204;-3.84600527691101
8.47575462105648;-2.16995759131647;-2.47772451755972
8.65916575436011;-2.77374622430964;-3.24286646811213
8.79966164099462;-1.36197327889362;-3.76926302978844
8.56803425038822;-1.55154130088142;-3.9420044583681
8.66488995800073;-2.28248651462703;-3.26712935131536
8.32690127450681;-1.72470835286147;-2.95577165437595
8.32664938673094;-2.71426610159947;-4.33924185511135
8.52903987043348;-3.45014105037622;-2.52920389159956
7.80256543142198;-2.88387113745629;-4.09595383886955
8.14585703235822;-3.33002547392959;-2.89473094003543
7.16786745528906;-2.67393735163539;-3.94510684058527
8.62069721702937;-3.2144455502196;-3.57593997193115
8.01937446721619;-2.75554255197838;-2.64858905530614
9.18227918005863;-3.15597189693785;-2.61753310393328
8.53678239880281;-2.86988502886907;-2.32310442198214
8.72956801865902;-2.31597791075247;-2.71547902903145
9.18082471260777;-2.95908017838169;-2.81998250817395
7.17526284396302;-2.26097212285273;-3.03298228182046
6.6744796901144;-2.8228853710108;-3.28914274336839
7.4572129978758;-2.52931716835503;-1.5015055886251
7.47198868578102;-2.8884815052879;-4.02477805535247
8.4492678003397;-2.64293573155774;-1.42918717663801
8.98229184087986;-2.0888004550066;-2.18006536415618
7.02790061147804;7.48758808948809;4.0626514373895
6.91121228002159;8.75185732388044;5.75860107283377
8.80077343107454;10.3718348921541;7.64913686915658
11.0064662346829;8.96238040325104;4.56276808599521
11.5850347113961;8.67171898580958;5.60610427550945
8.20464142784522;9.00853636630747;4.93878274104293
10.0010039268876;7.02994548939109;6.2742959096116
9.71235400978176;10.6937756028665;6.59971257280908
10.3335409147273;8.16476688339186;6.48031929878197
8.9841815141434;9.53570549172998;6.73800378572718
9.67738101762184;9.15556899673403;2.56895860219826
9.04972371761242;7.94430111349597;3.81382293135419
9.19840330397953;11.6122924916809;4.85942538756655
7.42940829206018;7.09864714314565;4.68582246615946
11.4908038119541;9.90704030911607;4.83326321826852
9.22149813259156;10.1803931629891;3.69381899093316
10.1154084847898;8.76494165083906;7.48032057427119
10.392876529722;7.18095876041398;5.87897372364068
9.00286522362082;9.85322681595687;4.2726250664642
9.8050495463628;9.46182958041393;2.73925780669994
8.28637465639652;10.1179739930674;2.58270899488075
11.6932340461487;8.41305940117922;5.20984830975731
8.07385579004295;9.37405658344921;7.37808186487791
8.43015637324558;9.08863174916192;5.47897753831977
7.34817605420229;10.5378461152696;6.89936794705336
8.98283711900967;9.24770592430241;6.90816248027171
11.0714878481817;10.8472798778849;4.98436706660342
10.2544334237548;9.99551150406233;6.60003513683496
9.21479195644985;9.33107728400307;3.57305206827624
6.98362157136488;9.55372819822612;3.90718832802308
9.09361175242172;8.77457058327902;7.590779677638
8.03821019906689;8.47422011602245;7.11025298558876
9.31004063141971;8.75515453193009;7.49806925443943
9.43110141666082;10.8717362018516;7.207306032785
10.8844259272428;8.05799065056938;5.05819817803356
8.54254923961289;9.63108218137746;2.61383274077191
8.86429631927235;8.81410275286446;6.91570453137063
8.41731077075716;8.86737100211281;4.85858868856719
10.9757568554211;8.59709073748179;6.15404266681992
9.91792291008788;7.54827283381945;6.11116076053764
8.50100231122456;10.8173799261362;4.45535321781902
8.20074108557771;9.52164080237252;4.70235748305629
8.67355852676146;11.5871399840579;5.84928767545883
8.35481488412771;8.72192521025163;4.93958187610814
8.45718366830395;6.7235643370353;5.9518344392732
8.63180082401208;7.8444284579956;3.75668444161307
11.4585099962366;8.76537554403563;6.20892123983472
9.56435725274094;10.1533590332282;5.16960890465624
10.7689826292111;8.07745215349768;5.98174364399184
10.5605772304299;9.21333877008032;5.18540348198638
10.5398381067109;10.2102032483641;5.52493977876302
9.15263469189627;7.5705350594063;4.43597528245862
11.1123563609858;8.66800946315712;5.20709813912198
8.10538114337496;9.65785403952922;4.66333795655103
10.8910152455912;8.88556359593779;2.92831469327258
10.4479479312912;8.26890281247885;3.303418178532
8.5607040002089;10.5243100677975;5.06242361031235
8.06882975773515;7.04434109091379;4.86255611755975
10.7209945727197;10.2145561001789;6.58620130046019
10.5257926476964;7.27894221851328;6.51028390821646
6.85543097153216;9.75562385797059;5.05728561599104
11.0388540719931;9.94376486748151;6.75012042060816
